Entidad,Entidad-N,municipio,Municipio,Localidad,Ubicación,Tipo,Edad,Sexo,Talla,Talla-M,Peso,IMC,Categoria
16,Michoacán de Ocampo,47,Jungapeo,31,Lázaro Cárdenas,Rural,15,Hombre,170.14,1.7013333,66.040001,22.815411,Normal
16,Michoacán de Ocampo,47,Jungapeo,31,Lázaro Cárdenas,Rural,10,Mujer,140.36,1.4036667,39.16,19.875345,Sobrepeso
16,Michoacán de Ocampo,80,Senguio,70,El Huérfano (Emiliano Zapata),Rural,6,Mujer,116.86,1.1686667,25.559999,18.714554,Sobrepeso
16,Michoacán de Ocampo,80,Senguio,70,El Huérfano (Emiliano Zapata),Rural,5,Mujer,108.86,1.0886667,20.16,17.009857,Sobrepeso
16,Michoacán de Ocampo,80,Senguio,70,El Huérfano (Emiliano Zapata),Rural,9,Hombre,136.34,1.3633332,43.099998,23.18853,Obesidad
16,Michoacán de Ocampo,80,Senguio,70,El Huérfano (Emiliano Zapata),Rural,16,Mujer,158.84,1.5883332,56.439999,22.371944,Normal
16,Michoacán de Ocampo,80,Senguio,70,El Huérfano (Emiliano Zapata),Rural,10,Mujer,140.89999,1.4089999,31.24,15.735809,Normal
16,Michoacán de Ocampo,80,Senguio,70,El Huérfano (Emiliano Zapata),Rural,17,Mujer,163.5,1.635,56,20.948481,Normal
16,Michoacán de Ocampo,80,Senguio,70,El Huérfano (Emiliano Zapata),Rural,11,Hombre,144.8,1.4480001,49.560001,23.637096,Obesidad
16,Michoacán de Ocampo,112,Zitácuaro,31,Macho de Agua (Quinta Manzana de Cre,Rural,14,Mujer,155.03999,1.5503334,53.060001,22.07583,Normal
16,Michoacán de Ocampo,112,Zitácuaro,31,Macho de Agua (Quinta Manzana de Cre,Rural,15,Hombre,170.03999,1.7003334,67.599998,23.381832,Sobrepeso
16,Michoacán de Ocampo,112,Zitácuaro,31,Macho de Agua (Quinta Manzana de Cre,Rural,5,Mujer,111.36,1.1136667,19.059999,15.367826,Normal
16,Michoacán de Ocampo,112,Zitácuaro,31,Macho de Agua (Quinta Manzana de Cre,Rural,18,Hombre,165.16,1.6516668,46.799999,17.155405,Normal
16,Michoacán de Ocampo,112,Zitácuaro,31,Macho de Agua (Quinta Manzana de Cre,Rural,10,Hombre,137.84,1.3783333,36.459999,19.191465,Sobrepeso
16,Michoacán de Ocampo,112,Zitácuaro,31,Macho de Agua (Quinta Manzana de Cre,Rural,11,Mujer,148.46001,1.4846666,40.5,18.373722,Normal
16,Michoacán de Ocampo,112,Zitácuaro,31,Macho de Agua (Quinta Manzana de Cre,Rural,19,Mujer,156.24001,1.5623333,56.34,23.081787,Normal
16,Michoacán de Ocampo,112,Zitácuaro,31,Macho de Agua (Quinta Manzana de Cre,Rural,19,Hombre,176.03999,1.7603334,78.400002,25.300331,Sobrepeso
16,Michoacán de Ocampo,112,Zitácuaro,31,Macho de Agua (Quinta Manzana de Cre,Rural,5,Mujer,109.16,1.0916667,18.559999,15.573915,Normal
16,Michoacán de Ocampo,112,Zitácuaro,31,Macho de Agua (Quinta Manzana de Cre,Rural,12,Hombre,162.25999,1.6226666,58.16,22.088478,Sobrepeso
16,Michoacán de Ocampo,112,Zitácuaro,31,Macho de Agua (Quinta Manzana de Cre,Rural,6,Hombre,120.16,1.2016666,28.360001,19.639854,Obesidad
17,Morelos,7,Cuernavaca,1,Cuernavaca,Urbano,7,Mujer,140,1.4,44.299999,22.602041,Obesidad
17,Morelos,7,Cuernavaca,1,Cuernavaca,Urbano,13,Mujer,135.64,1.3563333,63,34.245834,Obesidad
17,Morelos,7,Cuernavaca,1,Cuernavaca,Urbano,7,Hombre,120,1.2,23.700001,16.458334,Normal
17,Morelos,7,Cuernavaca,1,Cuernavaca,Urbano,12,Hombre,165.5,1.655,72.959999,26.637217,Obesidad
17,Morelos,7,Cuernavaca,1,Cuernavaca,Urbano,7,Mujer,129.66,1.2966667,41.799999,24.861053,Obesidad
17,Morelos,7,Cuernavaca,1,Cuernavaca,Urbano,17,Mujer,159.5,1.595,70.239998,27.609789,Sobrepeso
17,Morelos,22,Tetela del Volcán,1,Tetela del Volcán,Urbano,14,Hombre,159.16,1.5916667,60.200001,23.762505,Sobrepeso
17,Morelos,22,Tetela del Volcán,1,Tetela del Volcán,Urbano,6,Hombre,126.34,1.2633333,25.360001,15.889615,Normal
17,Morelos,22,Tetela del Volcán,1,Tetela del Volcán,Urbano,13,Mujer,154.39999,1.5439999,65.760002,27.584637,Obesidad
17,Morelos,22,Tetela del Volcán,1,Tetela del Volcán,Urbano,5,Mujer,118.9,1.189,22.9,16.198387,Normal
17,Morelos,22,Tetela del Volcán,1,Tetela del Volcán,Urbano,17,Hombre,160,1.6,50,19.531248,Normal
17,Morelos,22,Tetela del Volcán,1,Tetela del Volcán,Urbano,15,Hombre,173.66,1.7366667,57.700001,19.131229,Normal
17,Morelos,22,Tetela del Volcán,1,Tetela del Volcán,Urbano,18,Mujer,155.2,1.5519999,38.959999,16.174675,Normal
17,Morelos,22,Tetela del Volcán,1,Tetela del Volcán,Urbano,10,Hombre,145.5,1.455,31.139999,14.70932,Normal
17,Morelos,22,Tetela del Volcán,1,Tetela del Volcán,Urbano,18,Hombre,166.5,1.665,72.540001,26.166708,Sobrepeso
17,Morelos,22,Tetela del Volcán,1,Tetela del Volcán,Urbano,11,Hombre,141.89999,1.4189999,33.540001,16.657059,Normal
17,Morelos,22,Tetela del Volcán,1,Tetela del Volcán,Urbano,15,Mujer,154.89999,1.5489999,41.599998,17.337662,Normal
17,Morelos,22,Tetela del Volcán,1,Tetela del Volcán,Urbano,7,Hombre,127.5,1.275,21.959999,13.508651,Normal
17,Morelos,22,Tetela del Volcán,1,Tetela del Volcán,Urbano,17,Hombre,175.84,1.7583333,60.740002,19.64592,Normal
17,Morelos,22,Tetela del Volcán,1,Tetela del Volcán,Urbano,17,Mujer,153.8,1.538,51.200001,21.644985,Normal
17,Morelos,22,Tetela del Volcán,1,Tetela del Volcán,Urbano,9,Hombre,140.39999,1.4039999,36.540001,18.536783,Sobrepeso
17,Morelos,22,Tetela del Volcán,1,Tetela del Volcán,Urbano,19,Mujer,153.03999,1.5303334,60.16,25.68832,Sobrepeso
17,Morelos,22,Tetela del Volcán,1,Tetela del Volcán,Urbano,9,Hombre,148,1.48,57.599998,26.296564,Obesidad
17,Morelos,22,Tetela del Volcán,1,Tetela del Volcán,Urbano,11,Mujer,146.56,1.4656667,34.139999,15.892531,Normal
17,Morelos,22,Tetela del Volcán,1,Tetela del Volcán,Urbano,14,Hombre,164.03999,1.6403334,72,26.7589,Obesidad
17,Morelos,22,Tetela del Volcán,1,Tetela del Volcán,Urbano,7,Mujer,124,1.24,26.9,17.494797,Normal
17,Morelos,22,Tetela del Volcán,1,Tetela del Volcán,Urbano,7,Hombre,124.26,1.2426667,27.639999,17.898996,Sobrepeso
17,Morelos,22,Tetela del Volcán,1,Tetela del Volcán,Urbano,12,Hombre,164.34,1.6433333,59.759998,22.128872,Sobrepeso
17,Morelos,22,Tetela del Volcán,1,Tetela del Volcán,Urbano,9,Hombre,147.8,1.478,53.900002,24.674017,Obesidad
17,Morelos,22,Tetela del Volcán,1,Tetela del Volcán,Urbano,17,Hombre,162.46001,1.6246666,51.200001,19.39731,Normal
17,Morelos,22,Tetela del Volcán,1,Tetela del Volcán,Urbano,11,Mujer,140.7,1.4069999,33.400002,16.871679,Normal
17,Morelos,22,Tetela del Volcán,1,Tetela del Volcán,Urbano,12,Hombre,155.84,1.5583333,58.700001,24.172268,Obesidad
17,Morelos,22,Tetela del Volcán,1,Tetela del Volcán,Urbano,7,Hombre,125.9,1.2590001,24.040001,15.166417,Normal
17,Morelos,22,Tetela del Volcán,1,Tetela del Volcán,Urbano,9,Mujer,142.03999,1.4203334,34.400002,17.052101,Normal
17,Morelos,22,Tetela del Volcán,1,Tetela del Volcán,Urbano,6,Mujer,118.7,1.1869999,20.360001,14.450285,Normal
17,Morelos,22,Tetela del Volcán,1,Tetela del Volcán,Urbano,8,Mujer,142.39999,1.4239999,36.900002,18.197279,Sobrepeso
17,Morelos,22,Tetela del Volcán,1,Tetela del Volcán,Urbano,19,Hombre,168.03999,1.6803334,69.099998,24.472996,Normal
17,Morelos,22,Tetela del Volcán,1,Tetela del Volcán,Urbano,8,Mujer,122.8,1.228,29.860001,19.80127,Sobrepeso
18,Nayarit,17,Tepic,122,Francisco I. Madero (Puga),Urbano,16,Mujer,171.06,1.7106667,57.599998,19.683018,Normal
18,Nayarit,17,Tepic,122,Francisco I. Madero (Puga),Urbano,19,Mujer,157.24001,1.5723333,43.860001,17.741053,Normal
18,Nayarit,17,Tepic,122,Francisco I. Madero (Puga),Urbano,9,Hombre,127.56,1.2756667,26.639999,16.370419,Normal
18,Nayarit,17,Tepic,122,Francisco I. Madero (Puga),Urbano,16,Hombre,181.89999,1.8189999,55.639999,16.815964,Normal
18,Nayarit,17,Tepic,122,Francisco I. Madero (Puga),Urbano,12,Hombre,146,1.46,37.599998,17.63933,Normal
18,Nayarit,17,Tepic,122,Francisco I. Madero (Puga),Urbano,17,Hombre,174.7,1.747,77.940002,25.537279,Sobrepeso
18,Nayarit,17,Tepic,122,Francisco I. Madero (Puga),Urbano,14,Hombre,144.39999,1.4439999,39.299999,18.847694,Normal
19,Nuevo León,6,Apodaca,133,Santa Rosa,Urbano,9,Mujer,116.74,1.1673332,32.400002,23.776903,Obesidad
19,Nuevo León,6,Apodaca,133,Santa Rosa,Urbano,14,Hombre,149.53999,1.4953334,48.400002,21.645584,Normal
19,Nuevo León,6,Apodaca,133,Santa Rosa,Urbano,11,Mujer,136.10001,1.3610001,38.099998,20.568787,Sobrepeso
19,Nuevo León,6,Apodaca,133,Santa Rosa,Urbano,12,Hombre,160.2,1.602,51.860001,20.207262,Sobrepeso
19,Nuevo León,6,Apodaca,133,Santa Rosa,Urbano,14,Hombre,166.7,1.6669999,57.799999,20.799681,Normal
19,Nuevo León,6,Apodaca,133,Santa Rosa,Urbano,9,Mujer,131.74001,1.3173333,27.1,15.616292,Normal
19,Nuevo León,6,Apodaca,133,Santa Rosa,Urbano,12,Mujer,149.53999,1.4953334,47.259998,21.135748,Sobrepeso
19,Nuevo León,6,Apodaca,133,Santa Rosa,Urbano,6,Hombre,104.86,1.0486667,18.26,16.6045,Normal
19,Nuevo León,6,Apodaca,133,Santa Rosa,Urbano,15,Hombre,175.8,1.758,63.040001,20.397572,Normal
19,Nuevo León,6,Apodaca,133,Santa Rosa,Urbano,15,Hombre,160.06,1.6006666,54.5,21.271332,Normal
19,Nuevo León,6,Apodaca,133,Santa Rosa,Urbano,10,Hombre,128.5,1.285,46.599998,28.221472,Obesidad
19,Nuevo León,6,Apodaca,133,Santa Rosa,Urbano,6,Hombre,119.86,1.1986667,26.200001,18.234945,Sobrepeso
19,Nuevo León,18,García,1,García,Urbano,9,Hombre,125.24,1.2523333,25.559999,16.297501,Normal
19,Nuevo León,18,García,1,García,Urbano,8,Hombre,121.94,1.2193333,26.1,17.55479,Sobrepeso
19,Nuevo León,18,García,1,García,Urbano,12,Hombre,156.56,1.5656667,48.599998,19.826117,Normal
19,Nuevo León,18,García,1,García,Urbano,18,Mujer,176.34,1.7633333,68.199997,21.933882,Normal
19,Nuevo León,18,García,1,García,Urbano,16,Hombre,155.7,1.5569999,45.200001,18.644953,Normal
19,Nuevo León,18,García,1,García,Urbano,8,Hombre,119.64,1.1963333,29.799999,20.821493,Obesidad
19,Nuevo León,18,García,1,García,Urbano,16,Hombre,152.5,1.525,45.799999,19.69363,Normal
19,Nuevo León,18,García,1,García,Urbano,16,Hombre,172.24001,1.7223334,51.139999,17.239563,Normal
19,Nuevo León,18,García,1,García,Urbano,9,Mujer,135.46001,1.3546666,39,21.251999,Sobrepeso
19,Nuevo León,18,García,1,García,Urbano,6,Hombre,109.06,1.0906667,24.1,20.259699,Obesidad
19,Nuevo León,26,Guadalupe,1,Guadalupe,Urbano,19,Mujer,166,1.66,67,24.314125,Normal
19,Nuevo León,26,Guadalupe,1,Guadalupe,Urbano,9,Mujer,112.84,1.1283333,31.040001,24.380739,Obesidad
19,Nuevo León,26,Guadalupe,1,Guadalupe,Urbano,15,Mujer,164.14,1.6413333,58.099998,21.566643,Normal
19,Nuevo León,31,Juárez,313,Arboledas de San Roque,Urbano,6,Mujer,103,1.03,26.799999,25.26157,Obesidad
19,Nuevo León,31,Juárez,313,Arboledas de San Roque,Urbano,19,Mujer,162,1.62,61.599998,23.472033,Normal
19,Nuevo León,31,Juárez,313,Arboledas de San Roque,Urbano,14,Mujer,142.14,1.4213333,48.34,23.928463,Sobrepeso
19,Nuevo León,31,Juárez,313,Arboledas de San Roque,Urbano,12,Hombre,138.56,1.3856666,31.860001,16.593128,Normal
19,Nuevo León,31,Juárez,313,Arboledas de San Roque,Urbano,8,Mujer,110.26,1.1026667,22.84,18.784842,Sobrepeso
19,Nuevo León,31,Juárez,313,Arboledas de San Roque,Urbano,14,Hombre,158.5,1.585,72.099998,28.699656,Obesidad
19,Nuevo León,31,Juárez,313,Arboledas de San Roque,Urbano,7,Hombre,125.56,1.2556666,31.799999,20.168724,Obesidad
19,Nuevo León,31,Juárez,313,Arboledas de San Roque,Urbano,15,Hombre,149.34,1.4933333,57.5,25.784241,Sobrepeso
19,Nuevo León,31,Juárez,313,Arboledas de San Roque,Urbano,19,Mujer,162.36,1.6236666,66.699997,25.300673,Sobrepeso
19,Nuevo León,31,Juárez,313,Arboledas de San Roque,Urbano,9,Mujer,141.60001,1.416,55.299999,27.580275,Obesidad
19,Nuevo León,31,Juárez,313,Arboledas de San Roque,Urbano,14,Hombre,168.5,1.6849999,80.599998,28.388029,Obesidad
19,Nuevo León,31,Juárez,313,Arboledas de San Roque,Urbano,19,Hombre,171.5,1.715,73.5,24.989588,Normal
19,Nuevo León,39,Monterrey,1,Monterrey,Urbano,14,Mujer,153.7,1.5369999,43.5,18.413721,Normal
19,Nuevo León,39,Monterrey,1,Monterrey,Urbano,13,Hombre,160.5,1.605,75.199997,29.192263,Obesidad
19,Nuevo León,39,Monterrey,1,Monterrey,Urbano,8,Hombre,126.56,1.2656666,32.200001,20.100981,Obesidad
19,Nuevo León,39,Monterrey,1,Monterrey,Urbano,5,Hombre,114.7,1.147,25.200001,19.154631,Obesidad
19,Nuevo León,39,Monterrey,1,Monterrey,Urbano,12,Mujer,159.74001,1.5973334,86.599998,33.941162,Obesidad
19,Nuevo León,39,Monterrey,1,Monterrey,Urbano,7,Mujer,121.8,1.2180001,23.9,16.110287,Normal
19,Nuevo León,39,Monterrey,1,Monterrey,Urbano,9,Hombre,148.14,1.4813333,55.799999,25.428965,Obesidad
19,Nuevo León,39,Monterrey,1,Monterrey,Urbano,12,Hombre,152.39999,1.5239999,66.860001,28.787004,Obesidad
19,Nuevo León,39,Monterrey,1,Monterrey,Urbano,8,Hombre,128.39999,1.2839999,26.799999,16.255667,Normal
19,Nuevo León,39,Monterrey,1,Monterrey,Urbano,10,Mujer,132.39999,1.3239999,29.360001,16.748663,Normal
19,Nuevo León,39,Monterrey,1,Monterrey,Urbano,19,Mujer,171,1.71,64.139999,21.934954,Normal
19,Nuevo León,39,Monterrey,1,Monterrey,Urbano,7,Hombre,125.86,1.2586666,23.799999,15.02296,Normal
19,Nuevo León,39,Monterrey,1,Monterrey,Urbano,13,Hombre,152.60001,1.526,44.299999,19.023685,Normal
19,Nuevo León,39,Monterrey,1,Monterrey,Urbano,10,Mujer,120.54,1.2053334,35.400002,24.366262,Obesidad
19,Nuevo León,39,Monterrey,1,Monterrey,Urbano,7,Hombre,126.2,1.262,28.799999,18.083138,Sobrepeso
19,Nuevo León,39,Monterrey,1,Monterrey,Urbano,17,Hombre,170.06,1.7006667,62.860001,21.733814,Normal
19,Nuevo León,39,Monterrey,1,Monterrey,Urbano,9,Mujer,115.6,1.156,29.860001,22.344681,Obesidad
19,Nuevo León,39,Monterrey,1,Monterrey,Urbano,5,Mujer,103.2,1.0319999,19.200001,18.027765,Sobrepeso
19,Nuevo León,39,Monterrey,1,Monterrey,Urbano,8,Mujer,126.94,1.2693334,26.1,16.199036,Normal
19,Nuevo León,46,San Nicolás de los Garza,1,San Nicolás de los Garza,Urbano,18,Hombre,169.46001,1.6946666,57.5,20.021624,Normal
19,Nuevo León,46,San Nicolás de los Garza,1,San Nicolás de los Garza,Urbano,5,Mujer,103.5,1.035,14.8,13.81596,Normal
19,Nuevo León,46,San Nicolás de los Garza,1,San Nicolás de los Garza,Urbano,15,Hombre,165.5,1.655,68.800003,25.118429,Sobrepeso
19,Nuevo León,46,San Nicolás de los Garza,1,San Nicolás de los Garza,Urbano,19,Mujer,161.39999,1.614,46.799999,17.965479,Normal
19,Nuevo León,46,San Nicolás de los Garza,1,San Nicolás de los Garza,Urbano,16,Mujer,160.5,1.605,74.940002,29.091333,Obesidad
19,Nuevo León,46,San Nicolás de los Garza,1,San Nicolás de los Garza,Urbano,13,Hombre,151.34,1.5133333,50,21.832365,Sobrepeso
19,Nuevo León,46,San Nicolás de los Garza,1,San Nicolás de los Garza,Urbano,13,Hombre,148.44,1.4843334,68.239998,30.972486,Obesidad
19,Nuevo León,46,San Nicolás de los Garza,1,San Nicolás de los Garza,Urbano,7,Mujer,117.54,1.1753334,32.599998,23.5991,Obesidad
19,Nuevo León,46,San Nicolás de los Garza,1,San Nicolás de los Garza,Urbano,7,Mujer,112.1,1.1209999,28.940001,23.029652,Obesidad
19,Nuevo León,46,San Nicolás de los Garza,1,San Nicolás de los Garza,Urbano,12,Mujer,143.39999,1.4339999,46.5,22.61282,Sobrepeso
19,Nuevo León,46,San Nicolás de los Garza,1,San Nicolás de los Garza,Urbano,8,Mujer,128.2,1.2819999,25.1,15.272063,Normal
19,Nuevo León,46,San Nicolás de los Garza,1,San Nicolás de los Garza,Urbano,13,Hombre,152.60001,1.526,56.200001,24.133886,Sobrepeso
19,Nuevo León,21,Gral. Escobedo,137,Monclova Primer Sector,Rural,11,Hombre,146.46001,1.4646666,41,19.112007,Normal
19,Nuevo León,21,Gral. Escobedo,137,Monclova Primer Sector,Rural,15,Mujer,152.36,1.5236667,45.200001,19.469664,Normal
19,Nuevo León,21,Gral. Escobedo,137,Monclova Primer Sector,Rural,7,Hombre,126.8,1.268,24.440001,15.200669,Normal
19,Nuevo León,21,Gral. Escobedo,137,Monclova Primer Sector,Rural,13,Hombre,161.16,1.6116667,42.599998,16.400576,Normal
19,Nuevo León,21,Gral. Escobedo,137,Monclova Primer Sector,Rural,14,Mujer,154.46001,1.5446666,42.099998,17.644629,Normal
19,Nuevo León,21,Gral. Escobedo,137,Monclova Primer Sector,Rural,15,Hombre,169.8,1.6980001,113.86,39.490788,Obesidad
19,Nuevo León,21,Gral. Escobedo,137,Monclova Primer Sector,Rural,15,Hombre,168.89999,1.6889999,60.599998,21.242878,Normal
19,Nuevo León,21,Gral. Escobedo,137,Monclova Primer Sector,Rural,6,Hombre,125.86,1.2586666,33.700001,21.272007,Obesidad
19,Nuevo León,21,Gral. Escobedo,137,Monclova Primer Sector,Rural,16,Mujer,156,1.5599999,82.199997,33.777122,Obesidad
19,Nuevo León,21,Gral. Escobedo,137,Monclova Primer Sector,Rural,9,Mujer,143.5,1.4349999,56.5,27.43751,Obesidad
19,Nuevo León,21,Gral. Escobedo,137,Monclova Primer Sector,Rural,19,Mujer,159.60001,1.5960001,51.5,20.218151,Normal
19,Nuevo León,21,Gral. Escobedo,137,Monclova Primer Sector,Rural,14,Hombre,170.5,1.705,84.5,29.067516,Obesidad
19,Nuevo León,21,Gral. Escobedo,137,Monclova Primer Sector,Rural,6,Hombre,118.54,1.1853334,21.700001,15.444673,Normal
19,Nuevo León,21,Gral. Escobedo,137,Monclova Primer Sector,Rural,13,Mujer,148.3,1.483,37.299999,16.960026,Normal
19,Nuevo León,21,Gral. Escobedo,137,Monclova Primer Sector,Rural,5,Mujer,114.36,1.1436667,21.4,16.361185,Normal
19,Nuevo León,21,Gral. Escobedo,137,Monclova Primer Sector,Rural,12,Mujer,154,1.54,57.900002,24.413898,Sobrepeso
19,Nuevo León,21,Gral. Escobedo,137,Monclova Primer Sector,Rural,7,Hombre,126.44,1.2643334,24,15.013711,Normal
20,Oaxaca,39,Heroica Ciudad de Huajuapan de León,1,Heroica Ciudad de Huajuapan de León,Urbano,6,Hombre,111.14,1.1113334,19.74,15.983005,Normal
20,Oaxaca,39,Heroica Ciudad de Huajuapan de León,1,Heroica Ciudad de Huajuapan de León,Urbano,16,Mujer,149.53999,1.4953334,65.099998,29.114202,Obesidad
20,Oaxaca,39,Heroica Ciudad de Huajuapan de León,1,Heroica Ciudad de Huajuapan de León,Urbano,7,Mujer,110.16,1.1016667,20.1,16.561346,Normal
20,Oaxaca,39,Heroica Ciudad de Huajuapan de León,1,Heroica Ciudad de Huajuapan de León,Urbano,10,Mujer,122.5,1.225,23.059999,15.36693,Normal
20,Oaxaca,39,Heroica Ciudad de Huajuapan de León,1,Heroica Ciudad de Huajuapan de León,Urbano,18,Hombre,160,1.6,58,22.656248,Normal
20,Oaxaca,79,Salina Cruz,1,Salina Cruz,Urbano,11,Hombre,135.5,1.355,33.5,18.245939,Normal
20,Oaxaca,79,Salina Cruz,1,Salina Cruz,Urbano,13,Mujer,155.64,1.5563333,54.939999,22.68211,Sobrepeso
20,Oaxaca,79,Salina Cruz,1,Salina Cruz,Urbano,17,Hombre,172.39999,1.724,69.160004,23.26915,Normal
20,Oaxaca,79,Salina Cruz,1,Salina Cruz,Urbano,9,Hombre,132.46001,1.3246666,32.360001,18.441462,Sobrepeso
20,Oaxaca,79,Salina Cruz,1,Salina Cruz,Urbano,12,Mujer,160.16,1.6016667,51.299999,19.997379,Normal
20,Oaxaca,79,Salina Cruz,1,Salina Cruz,Urbano,5,Hombre,127.14,1.2713333,27.200001,16.82868,Sobrepeso
20,Oaxaca,79,Salina Cruz,1,Salina Cruz,Urbano,9,Mujer,142.10001,1.421,45.5,22.533218,Obesidad
20,Oaxaca,79,Salina Cruz,1,Salina Cruz,Urbano,19,Mujer,156,1.5599999,54.700001,22.476992,Normal
20,Oaxaca,79,Salina Cruz,1,Salina Cruz,Urbano,7,Mujer,120,1.2,22.299999,15.48611,Normal
20,Oaxaca,79,Salina Cruz,1,Salina Cruz,Urbano,9,Mujer,130,1.3,35,20.710062,Sobrepeso
20,Oaxaca,79,Salina Cruz,1,Salina Cruz,Urbano,17,Mujer,162,1.62,67.800003,25.834478,Sobrepeso
20,Oaxaca,79,Salina Cruz,1,Salina Cruz,Urbano,14,Mujer,152.8,1.528,55,23.556782,Sobrepeso
20,Oaxaca,79,Salina Cruz,1,Salina Cruz,Urbano,19,Mujer,154,1.54,50.540001,21.310509,Normal
20,Oaxaca,324,San Pedro Pochutla,1,San Pedro Pochutla,Urbano,16,Hombre,172.86,1.7286667,65.5,21.918901,Normal
20,Oaxaca,324,San Pedro Pochutla,1,San Pedro Pochutla,Urbano,8,Mujer,124.76,1.2476667,22.1,14.196952,Normal
20,Oaxaca,324,San Pedro Pochutla,1,San Pedro Pochutla,Urbano,15,Mujer,157.34,1.5733333,93.400002,37.731617,Obesidad
20,Oaxaca,324,San Pedro Pochutla,1,San Pedro Pochutla,Urbano,19,Mujer,161.3,1.613,54,20.755108,Normal
20,Oaxaca,324,San Pedro Pochutla,1,San Pedro Pochutla,Urbano,9,Hombre,132.10001,1.3210001,32,18.337675,Sobrepeso
20,Oaxaca,324,San Pedro Pochutla,1,San Pedro Pochutla,Urbano,18,Mujer,155.2,1.5519999,58.099998,24.120857,Normal
20,Oaxaca,324,San Pedro Pochutla,1,San Pedro Pochutla,Urbano,13,Hombre,152.2,1.522,51.599998,22.275137,Sobrepeso
20,Oaxaca,324,San Pedro Pochutla,1,San Pedro Pochutla,Urbano,19,Mujer,154.3,1.543,41.400002,17.388756,Normal
20,Oaxaca,324,San Pedro Pochutla,1,San Pedro Pochutla,Urbano,5,Hombre,102.2,1.022,13.6,13.020785,Normal
20,Oaxaca,324,San Pedro Pochutla,1,San Pedro Pochutla,Urbano,6,Hombre,112.4,1.1240001,20.700001,16.38467,Normal
20,Oaxaca,324,San Pedro Pochutla,1,San Pedro Pochutla,Urbano,13,Mujer,157.16,1.5716667,52,21.051472,Normal
20,Oaxaca,324,San Pedro Pochutla,1,San Pedro Pochutla,Urbano,11,Hombre,148.06,1.4806666,36.299999,16.557396,Normal
20,Oaxaca,324,San Pedro Pochutla,1,San Pedro Pochutla,Urbano,15,Mujer,152.06,1.5206666,41.200001,17.81678,Normal
20,Oaxaca,324,San Pedro Pochutla,1,San Pedro Pochutla,Urbano,16,Hombre,157.5,1.575,54.5,21.970268,Normal
20,Oaxaca,324,San Pedro Pochutla,1,San Pedro Pochutla,Urbano,14,Hombre,152.03999,1.5203334,48,20.766512,Normal
20,Oaxaca,324,San Pedro Pochutla,1,San Pedro Pochutla,Urbano,8,Mujer,121,1.21,20.5,14.001775,Normal
20,Oaxaca,525,Santo Domingo Zanatepec,1,Santo Domingo Zanatepec,Urbano,9,Hombre,131.94,1.3193333,44.900002,25.795105,Obesidad
20,Oaxaca,525,Santo Domingo Zanatepec,1,Santo Domingo Zanatepec,Urbano,5,Mujer,104.36,1.0436667,16.76,15.386872,Normal
20,Oaxaca,525,Santo Domingo Zanatepec,1,Santo Domingo Zanatepec,Urbano,16,Mujer,163,1.63,65,24.464602,Sobrepeso
20,Oaxaca,525,Santo Domingo Zanatepec,1,Santo Domingo Zanatepec,Urbano,11,Hombre,133.60001,1.3360001,34,19.048727,Normal
20,Oaxaca,525,Santo Domingo Zanatepec,1,Santo Domingo Zanatepec,Urbano,17,Hombre,169.39999,1.6939999,79.739998,27.7875,Sobrepeso
20,Oaxaca,525,Santo Domingo Zanatepec,1,Santo Domingo Zanatepec,Urbano,7,Hombre,126.8,1.268,42.400002,26.371048,Obesidad
20,Oaxaca,525,Santo Domingo Zanatepec,1,Santo Domingo Zanatepec,Urbano,16,Mujer,162.8,1.628,68,25.65666,Sobrepeso
20,Oaxaca,59,Miahuatlán de Porfirio Díaz,34,El Ocote,Rural,13,Mujer,153.2,1.5319999,49.5,21.090542,Normal
20,Oaxaca,59,Miahuatlán de Porfirio Díaz,34,El Ocote,Rural,5,Hombre,117.1,1.171,19.700001,14.366549,Normal
20,Oaxaca,59,Miahuatlán de Porfirio Díaz,34,El Ocote,Rural,18,Mujer,154.3,1.543,59.200001,24.865082,Sobrepeso
20,Oaxaca,59,Miahuatlán de Porfirio Díaz,34,El Ocote,Rural,5,Hombre,107,1.0700001,17.4,15.197832,Normal
20,Oaxaca,59,Miahuatlán de Porfirio Díaz,34,El Ocote,Rural,7,Mujer,110.4,1.104,19.860001,16.294504,Normal
20,Oaxaca,59,Miahuatlán de Porfirio Díaz,34,El Ocote,Rural,12,Hombre,153.2,1.5319999,53.5,22.794827,Sobrepeso
20,Oaxaca,59,Miahuatlán de Porfirio Díaz,34,El Ocote,Rural,9,Hombre,135.89999,1.359,30.200001,16.351894,Normal
20,Oaxaca,59,Miahuatlán de Porfirio Díaz,34,El Ocote,Rural,15,Mujer,151.14,1.5113333,62.400002,27.318954,Sobrepeso
20,Oaxaca,59,Miahuatlán de Porfirio Díaz,34,El Ocote,Rural,9,Hombre,127.64,1.2763333,25.9,15.899063,Normal
20,Oaxaca,59,Miahuatlán de Porfirio Díaz,34,El Ocote,Rural,10,Hombre,143.46001,1.4346666,37.200001,18.073446,Normal
20,Oaxaca,59,Miahuatlán de Porfirio Díaz,34,El Ocote,Rural,9,Hombre,139.10001,1.391,38,19.63945,Sobrepeso
20,Oaxaca,59,Miahuatlán de Porfirio Díaz,34,El Ocote,Rural,8,Hombre,140.36,1.4036667,43.299999,21.976568,Obesidad
